CNPJ_FUNDO,DENOM_SOCIAL,TP_FUNDO,CLASSE,CLASSE,cluster
05802266000171,AGPREV PGBL PREVIDENCIÁRIO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA,FIF,,,0
05808851000189,AGULHAS NEGRAS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA,FIF,,,0
05824217000130,,,,,0
05832319000105,BB CAPEC FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA,FIF,,,0
05832360000173,BB ATACADO MISTO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO CRÉDITO PRIVADO RESP LIM,FIF,,,0
05849352000130,ACONCAGUA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA,FACFIF,,,0
05849372000100,PARAGON FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,FACFIF,,,0
05851880000123,,,,,0
05855398000161,FACHESF LIQUIDEZ FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA - RESPONSABILIDADE LIMITADA,FIF,,,0
05857973000165,SAFRA SMALL CAP FIF CLASSE DE INVESTIMENTO EM COTAS EM AÇÕES RESPONSABILIDADE LIMITADA,FITVM,,,0
05862817000192,,,,,0
05862906000139,,,,,0
05871539000130,BNP PARIBAS YIELD CLASSIQUE FI FINANCEIRO MULTIMERCADO LONGO PRAZO - RESPONSABILIDADE LIMITADA,FIF,,,0
05872456000165,,,,,0
05878458000161,,,,,0
05892509000100,RJBR FUNDO DE INVESTIMENTO MULTIMERCADO,FACFIF,,,0
05892516000101,G5 LIC FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA,FACFIF,,,0
05892537000127,JUJOMOCA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,FACFIF,,,0
05892566000199,BTGP ACCESS BALANCEADO Q FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,FACFIF,,,0
05898357000152,AEZ FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA,FACFIF,,,0
05898514000120,BRADESCO LLOYDS TSB PLC FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA,FIF,,,0
05898535000145,MUNIQUE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA,FACFIF,,,0
05900607000141,SUPORTE FUNDO DE INVESTIMENTO MULTIMERCADO DE LONGO PRAZO CRÉDITO PRIVADO,FIF,,,0
05900798000141,CAIXA DIVIDENDOS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA,FITVM,,,0
05902468000195,,,,,0
05902490000135,ITAÚ UNIBANCO DI MAX FIF CIC RENDA FIXA REFERENCIADO RESP LIMITADA,FACFIF,,,0
05902493000179,ITAÚ FUNDO DE INVESTIMENTO FINANCEIRO DA CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA RESP LIMITADA,FACFIF,,,0
05902521000158,,,,,0
05903152000118,,,,,0
05903160000164,,,,,0
05906026000117,CARTEIRA CORPORATIVA 97 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA,FIF,,,0
05906033000119,CARTEIRA CORPORATIVA 98 FIF DA CIC DE AÇÕES - RESPONSABILIDADE LIMITADA,FACFIF,,,0
05910030000159,ALOCC TNA RESERVA FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA REFERENCIADA DI - RESP LIMITADA,FACFIF,,,0
05911520000170,PENAGON FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,FACFIF,,,0
05922462000180,UBS CONSENSO PÓS FIXADO FIF DE RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,FACFIF,,,0
05923901000179,MINASCOOP FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO,FIF,,,0
05926147000120,QUARTZO MULT - CRED PRIV IE FC - CIC MULT CRED PRIV - RESP LIMITADA,FACFIF,,,0
05926162000179,BRADESCO FUTURO FI FINANCEIRO - CIC DE CI MULT CRED PRIV - RESP LIMITADA,FACFIF,,,0
05931528000106,SANTANDER PB HUMI MULTIMERCADO CRÉDITO PRIVADO FIC FI,FACFIF,,,0
05936210000100,TANTOR FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,FACFIF,,,0
05936530000160,IP VALUE HEDGE FUNDO DE INVESTIMENTO EM COTAS DE FIF MULTIMERCADO RESPONSABILIDADE LTDA,FIF,,,0
05937934000178,ITAÚ UNIBANCO CANTAREIRA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESP LIMITADA,FACFIF,,,0
05941167000170,ITAÚ SELEÇÃO AÇÕES FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA,FITVM,,,0
05941170000194,ITAÚ SELEÇÃO AÇÕES FIF DA CLASSE DE INVESTIMENTO EM COTAS RESPONSABILIDADE LIMITADA,FIC-FITVM,,,0
05941739000111,,,,,0
05943661000174,BB RENDA FIXA REFERENCIADO DI PLUS ÁGIL FUNDO DE INVESTIMENTO EM COTAS DE FIF RESP LIMITADA,FACFIF,,,0
05943674000143,BB IRB BRASIL RE LIQUIDEZ RENDA FIXA CURTO PRAZO FUNDO DE INVESTIMENTO,FI,Renda Fixa,Renda Fixa Duração Baixa Soberano,0
05949051000188,BB TOP RF AGRESSIVO PRE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO RESP LIMITADA,FIF,,,0
05951508000199,BRADESCO FIF - CLASSE DE INVESTIMENTO RF CRED PRIV VIRADA - RESP LIMITADA,FIF,,,0
05954445000124,BRASILPREV MULT MULTIESTRATÉGIA II FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO RESP LIMITADA,FIF,,,0
05954487000165,BRASILPREV MULT MULTIESTRATÉGIA I FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO RESP LIMITADA,FIF,,,0
05959219000136,BRADESCO H FIF - CLASSE DE INVESTIMENTO RENDA FIXA CURTO PRAZO - RESPONSABILIDADE LIMITADA,FIF,,,0
05962491000175,BB MULTIMERCADO MACRO LONGO PRAZO FIC FIF RESPONSABILIDADE LIMITADA,FACFIF,,,0
05962544000158,CAPITÂNIA AIR FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR - RESPONSABILIDADE LIMITADA,FIF,,,0
05964067000160,,,,,0
05969595000101,,,,,0
05971745000111,,,,,0
05971921000115,ÊXITO CLASSE DE  INVESTIMENTO RENDA FIXA - RESP LIMITADA,FIF,,,0
05975117000104,ARX TARGET ICATU PREV FIC DE FI FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA,FIF,,,0
05983533000154,BNP PARIBAS FF ALM A FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA,FIF,,,0
05983545000189,BRADESCO FIF - CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO GUAÍBA - RESP LIMITADA,FACFIF,,,0
05983558000158,BRADESCO PRIME FIF - CIC RENDA FIXA SPECIAL - RESPONSABILIDADE LIMITADA,FACFIF,,,0
05983569000138,BRADESCO PRIME SPECIAL FIF -  CIC RENDA FIXA REFERENCIADA DI -  RESPONSABILIDADE LIMITADA,FACFIF,,,0
05983641000127,BRADESCO TOPÁZIO FIF - CIC RENDA FIXA REFERENCIADA DI -  RESPONSABILIDADE LIMITADA,FACFIF,,,0
05983660000153,BRADESCO PRIME FIF - CIC RENDA FIXA CURTO PRAZO - RESP LIMITADA,FACFIF,,,0
06001785000101,,,,,0
06001797000128,,,,,0
06004049000107,BB POLO 42 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA,FIF,,,0
06004210000134,,,,,0
06006188000161,BB TOP DI C RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA,FIF,,,0
06008952000138,ITAÚ FLEXPREV CORPORATE PREMIUM FIF CIC MULT - RESP LIMITADA,FIF,,,0
06015361000198,,,,,0
06015368000100,,,,,0
06015421000172,BB TOP CRÉDITO PRIVADO FUNDO DE INVESTIMENTO FINANCEIRO DE RENDA FIXA LONGO PRAZO RESP LIMITADA,FIF,,,0
06028596000114,,,,,0
06032801000115,ALOCC TNA MULTIMERCADO ALTA VOL FIF - CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA,FACFIF,,,0
06035405000141,GUEPARDO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM AÇÕES,FITVM,,,0
06035686000132,ROMA FUNDO DE INVESTIMENTO FINANCEIRO DA CLASSE DE INVESTIMENTO EM COTAS MULT RESP LIMITADA,FACFIF,,,0
06037357000120,,,,,0
06041290000106,ARX EXTRA FIC DE FIF MULTIMERCADO - RESP LTDA,FIF,,,0
06041391000179,NÚCLEOS III OCEANA FUNDO DE  INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA,FITVM,,,0
06051151000155,,,,,0
06064910000114,,,,,0
06064913000158,,,,,0
06066725000169,CARTEIRA PRIVATE 176 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA,FACFIF,,,0
06066907000130,ITAÚ RENDA FIXA CRED PRIV MASTER ACTIVE FIX FIF RESPONSABILIDADE LIMITADA,FIF,,,0
06069957000170,ITAÚ EXCELÊNCIA SOCIAL AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO SUSTENTÁVEL RESPONSABILIDADE LIMITADA,FITVM,,,0
06070574000112,BRESSER AÇÕES FIC DE FIF EM AÇÕES - RESPONSABILIDADE LIMITADA,FITVM,,,0
06077427000174,LABEL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,FACFIF,,,0
06077638000107,BRADESCO FIF - CLASSE DE INVESTIMENTO RF CRÉDITO PRIVADO LP PERFORMANCE - RESP LIMITADA,FIF,,,0
06078264000144,TAU PEDRA NEGRA CLASSE DE INVESTIMENTO  MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA,FACFIF,,,0
06079087000110,,,,,0
06081457000154,BRADESCO VGBL - F10 FI FINANCEIRO - CIC RF - RESP LIMITADA,FIF,,,0
06081460000178,BRADESCO PGBLVGBL - V1515 FI FINANCEIRO - CIC MULT - RESP LIMITADA,FIF,,,0
06081465000109,BRADESCO PGBLVGBL - V3015 FI FINANCEIRO - CIC MULT - RESP LIMITADA,FIF,,,0
06081476000180,BRADESCO VGBL - V4015 FI FINANCEIRO - CIC MULT - RESP LIMITADA,FIF,,,0
06081490000184,BRAM FI FINANCEIRO - CI RF CP - RESP LIMITADA,FIF,,,0
06081503000115,MAPFRE CORPORATE RENDA FIXA PREV FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LTDA,FIF,,,0
06084858000168,,,,,0
06084861000181,,,,,0
06086398000107,CSHG SPICY FUNDO DE INVESTIMENTO EM COTAS DE FIF - MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA,FACFIF,,,0
06086410000183,,,,,0
06086684000172,RAMA FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA,FACFIF,,,0
06092123000186,DAYCOVAL MULTIFUNDS FUNDO DE INVESTIMENTO FINANCEIRO,FACFIF,,,0
06095361000145,SANTANDER CONSERVADOR RENDA FIXA - CIC FIF RESP LIMITADA,FACFIF,,,0
06095367000112,SANTANDER MCA MULTIMERCADO - CIC FIF RESP LIMITADA,FACFIF,,,0
06095369000101,SANTANDER AGRESSIVO MULTIMERCADO - CIC FIF RESP LIMITADA,FACFIF,,,0
06095406000181,SANTANDER BÁLTICO I MULTIMERCADO - FIF RESP LIMITADA,FIF,,,0
06095411000194,,,,,0
06095416000117,,,,,0
06095438000187,SANTANDER CRESCIMENTO INSTITUCIONAL ADVANCED RENDA FIXA - CIC FIF RESP LIMITADA,FACFIF,,,0
06095452000180,SANTANDER VERNON RENDA FIXA - FIF RESP LIMITADA,FIF,,,0
06118222000190,,,,,0
06124241000129,BNB PLUS CIC  DE CLASSE DE INVESTIMENTO RENDA FIXA  LONGO PRAZO - RESPONSABILIDADE LIMITADA,FIF,,,0
06124244000162,CSHG SIGMA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO FINANCEIRO - MULT RESP LTDA,FACFIF,,,0
06124248000140,BNB CLASSE DE INVESTIMENTO MULTIMERCADO LONGO PRAZO - RESP LIMITADA,FIF,,,0
06124249000195,WL FUNDO DE INVESTIMENTO MULTIMERCADO CP,FACFIF,,,0
06124253000153,BNB MÁXIMO CIC DE CLASSE DE INVESTIMENTO RENDA FIXA  LONGO PRAZO - RESP LIMITADA,FIF,,,0
06124254000106,UBS SETE CRAVOS FUNDO DE INVESTIMENTO EM COTAS DE FIF - MULTIMERCADO CREDITO PRIVADO RESP LIMITADA,FACFIF,,,0
06126869000163,PROSPERIDADE FIF MULT CRED PRIV - RESP LIMITADA,FACFIF,,,0
06127871000157,BRADESCO H FIF - CIC RENDA FIXA LONGO PRAZO 1.000 - RESPONSABILIDADE LIMITADA,FIF,,,0
06128183000101,,,,,0
06134949000160,,,,,0
06137840000187,,,,,0
06157562000120,MAGMA FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA,FACFIF,,,0
06170624000133,ITAÚ EQUITY HEDGE MULTIMERCADO FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA,FIF,,,0
06170648000192,ICATU VANGUARDA FMP ATUARIAL FIF  - CLASSE DE INVESTIMENTO RF  - RESP  LTDA,FIF,,,0
06170653000103,HOGAN LONG SHORT DIRECIONAL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESP LIMITADA,FIF,,,0
06170687000190,,,,,0
06174847000179,SANTA BARBARA FIF MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA,FACFIF,,,0
06175652000143,TASMÂNIA FIF RENDA FIXA REFERENCIADO IPCA - RESP LIMITADA,FIF,,,0
06175696000173,ITAÚ SOBERANO RENDA FIXA SIMPLES FIF DA CIC RESPONSABILIDADE LIMITADA,FIF,,,0
06180170000181,WESTERN ASSET AÇÕES IBOVESPA ATIVO STAR FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS FIF RESP LIMITADA,FIC-FITVM,,,0
06184102000190,,,,,0
06185715000142,BRAM MACRO 22 FI FINANCEIRO - CI MULT - RESP LIMITADA,FIF,,,0
06185741000170,BRADESCO VGBL - F15 FI FINANCEIRO - CIC RF - RESP LIMITADA,FIF,,,0
06190196000100,BRADESCO PRIME FIF - CIC MULTI MULTI ALLOCATION - RESP LIMITADA,FACFIF,,,0
06190263000197,BRADESCO FIF - CIC RENDA FIXA CURTO PRAZO - RESP LIMITADA,FACFIF,,,0
06190338000130,FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ARAUCÁRIA RESPONSABILIDADE LIMITADA,FIF,,,0
06190352000133,BRASIL PLURAL BP FC - CIC MULT CRED PRIV - RESP LIMITADA,FIF,,,0
06215101000166,ITAÚ EXCELÊNCIA SOCIAL AÇÕES FIF CIC SUSTENTÁVEL RESPONSABILIDADE LIMITADA,FIC-FITVM,,,0
06224719000192,ICATU VANGUARDA IBX FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESPONSABILIDADE LIMITADA,FIF,,,0
06234238000168,ITAÚ AÇÕES SMALL CAP FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA,FITVM,,,0
06234268000174,ITAÚ CLASSE MUNDIAL AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA,FITVM,,,0
06234360000134,SAFRA SELECTION FIF CLASSE DE INVESTIMENTO EM COTAS EM AÇÕES RESPONSABILIDADE LIMITADA,FIC-FITVM,,,0
06235305000169,CARTEIRA PRIVATE 193 FIF DA CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO CRÉD PRIV - RESP LIMITADA,FACFIF,,,0
06235449000115,,,,,0
06241214000136,DAYCOVAL EXPERT FUNDO DE INVESTIMENTO FINANCEIRO,FIF,,,0
06245549000122,BRADESCO PIBBS I FI FINANCEIRO - CIA - RESP LIMITADA,FITVM,,,0
06251554000148,BB AÇÕES ALOCAÇÃO ETF FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA,FITVM,,,0
06258544000134,ITAÚ ACE DIVIDENDOS AÇÕES FIF DA CLASSE DE INVESTIMENTO EM COTAS RESPONSABILIDADE LIMITADA,FIC-FITVM,,,0
06275894000109,FUNDO DE INVESTIMENTO SITA MIX MULTIMERCADO RESPONSABILIDADE LIMITADA,FACFIF,,,0
06279728000180,CSHG HEVI FUNDO DE INVESTIMENTO EM COTAS DE FIF - MULTIMERCADO CREDITO PRIVADO RESP LIMITADA,FACFIF,,,0
06279743000129,FJRC FUNDO DE INVESTIMENTO  FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO,FACFIF,,,0
06279820000140,CSHG NEXUS FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉD PRIV RESP LTDA,FACFIF,,,0
06279843000155,PRAT FUNDO DE INVESTIMENTO FINANCEIRO CLASSE DE INVESTIMENTO EM AÇÕES,FACFIF,,,0
06288668000162,ITAÚ PRIVATE MULTI AÇÕES FIF DA CLASSE DE INVESTIMENTO EM COTAS RESPONSABILIDADE LIMITADA,FIC-FITVM,,,0
06290634000102,UNICRED LONG TERM CRÉDITO PRIVADO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,FIF,,,0
06290652000194,CIFRÃO FIF - CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA,FIF,,,0
06301947000119,NOVUS INSTITUCIONAL FIF CIC MULTIMERCADO RESPONSABILIDADE LIMITADA,FIF,,,0
06331780000139,OPPORTUNITY WM MACRO FIC DE FI FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA,FACFIF,,,0
06342396000131,,,,,0
06342412000196,,,,,0
06346475000110,,,,,0
06349816000101,,,,,0
06349902000114,,,,,0
06375333000181,DOURADO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,FACFIF,,,0
06865916000190,,,,,0
06866051000187,,,,,0
06866860000199,,,,,0
06866868000155,CSHG APPLE FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO RESP LTDA,FACFIF,,,0
06866874000102,RUVEN EI FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,FACFIF,,,0
06867811000170,HEDGE ALTERNATIVE INVESTMENTS FICFI MULTIMERCADO CRÉDITO PRIVADO DE RESPONSABILIDADE LIMITADA,FIF,,,0
06867850000178,RLR FUNDO DE INVESTIMENTO FINANCEIRO DA CIC MULT CRÉD PRIV - RESP LIMITADA,FACFIF,,,0
06867854000156,SANTANDER PB ROMA MULTIMERCADO CRÉDITO PRIVADO - FUNDO DE INVESTIMENTO FINANCEIRO,FACFIF,,,0
06871308000199,CSHG TOP 30 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO FINANCEIRO MULT RESP LIMITADA,FIF,,,0
06871833000104,BNP PARIBAS SAUVIGNON CLASSE DE  INVESTIMENTO MULTIMERCADO - RESPONSABILIDADE  LIMITADA,FIF,,,0
06877816000184,BRADESCO ALBI FI FINANCEIRO - CI MULT - RESP LIMITADA,FIF,,,0
06877846000190,,,,,0
06877860000194,,,,,0
06877863000128,,,,,0
06885683000198,FCOPEL I FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA,FITVM,,,0
06888302000124,SAFRA EXPORTAÇÃO FIF CLASSE DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA,FITVM,,,0
06916384000173,BRADESCO FIF - CLASSE DE INVESTIMENTO EM AÇÕES DIVIDENDOS - RESP LIMITADA,FITVM,,,0
06916397000142,BRADESCO PRIME FIF - CIC DE AÇÕES DIVIDENDOS - RESP LIMITADA,FIC-FITVM,,,0
06918966000199,ALOCC TNA AÇÕES I FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESPONSABILIDADE LIMITADA,FIC-FITVM,,,0
06929716000154,BK FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,FACFIF,,,0
06935532000105,ITAÚ VALOR AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA,FITVM,,,0
06940782000125,RIO BRAVO FUNDAMENTAL FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA,FITVM,,,0
06953275000126,JIBÓIA CLASSE DE INVESTIMENTO  MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA,FACFIF,,,0
06959024000159,FUNDO DE INVESTIMENTO FINANCEIRO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO OLHO D'ÁGUA,FACFIF,,,0
06964937000163,,,,,0
06964949000198,,,,,0
06969451000118,,,,,0
06970336000163,,,,,0
06974691000100,,,,,0
06985322000113,,,,,0
06988623000109,BRADESCO FIF - CLASSE DE  INVESTIMENTO EM AÇÕES MID SMALL CAPS - RESPONSABILIDADE LIMITADA,FITVM,,,0
07005290000105,EASYNVEST TOP ICATU VANGUARDA FOF FIF MULT PREVIDENCIÁRIO - RESP LIMITADA,FIF,,,0
07005590000194,ENERGY RENDA FIXA - FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA,FIF,,,0
07013315000112,POLO NORTE I LONG SHORT FIC DE FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA,FIF,,,0
07018136000178,,,,,0
07033406000110,,,,,0
07046169000121,ASCESE FUNDO DE INVESTIMENTO FINANCEIRO,FITVM,,,0
07047842000148,,,,,0
07048624000128,,,,,0
07048645000143,,,,,0
07050946000101,,,,,0
07058057000190,BRADESCO ANDRÔMEDA FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA,FIF,,,0
07058135000157,,,,,0
07058178000132,,,,,0
07058194000125,,,,,0
07060698000180,,,,,0
07077991000150,,,,,0
07088369000147,VENTOR HEDGE FIF CIC MULTIMERCADO RESPONSABILIDADE LIMITADA,FACFIF,,,0
07089225000105,,,,,0
07094389000120,,,,,0
07096326000103,,,,,0
07096435000120,,,,,0
07096468000170,,,,,0
07096479000150,,,,,0
07096486000152,,,,,0
07096546000137,,,,,0
07096907000145,,,,,0
07098295000120,,,,,0
07098323000109,,,,,0
07098360000117,,,,,0
07103364000146,,,,,0
07104761000132,,,,,0
07104783000100,,,,,0
07104788000125,,,,,0
07104801000146,,,,,0
07110963000197,,,,,0
07110975000111,,,,,0
07111384000169,,,,,0
07124064000143,,,,,0
07152165000128,,,,,0
07152170000130,,,,,0
07158129000171,,,,,0
07160694000173,,,,,0
07165347000133,,,,,0
07174129000165,,,,,0
07177193000108,,,,,0
07177573000134,,,,,0
07179624000167,,,,,0
07184884000120,,,,,0
07184920000156,,,,,0
07184938000158,,,,,0
07187466000197,,,,,0
07187470000155,,,,,0
07187482000180,,,,,0
07187517000180,,,,,0
07187542000164,,,,,0
07187548000131,,,,,0
07187565000179,,,,,0
07187570000181,,,,,0
07187591000105,,,,,0
07187751000108,,,,,0
07187804000190,,,,,0
07190395000181,,,,,0
07190429000138,,,,,0
07190444000186,,,,,0
07190624000168,,,,,0
07190731000196,,,,,0
07190735000174,,,,,0
07190746000154,,,,,0
07192293000103,,,,,0
07192309000170,,,,,0
07192319000105,,,,,0
07192386000120,,,,,0
07192395000110,,,,,0
07192409000104,,,,,0
07194559000149,,,,,0
07195440000190,,,,,0
07199199000178,,,,,0
07199289000169,,,,,0
07199328000128,,,,,0
07199384000162,,,,,0
07205740000103,,,,,0
07214377000192,,,,,0
07266253000150,,,,,0
07277931000180,,,,,0
07279657000189,,,,,0
07279819000189,,,,,0
07287126000138,,,,,0
07287522000165,,,,,0
07287538000178,,,,,0
07287884000156,,,,,0
07287974000147,,,,,0
07288048000196,,,,,0
07290938000132,,,,,0
07315510000105,,,,,0
07315535000109,,,,,0
07317588000150,,,,,0
07322826000116,,,,,0
07324731000131,,,,,0
07325028000148,,,,,0
07325043000196,,,,,0
07325929000130,,,,,0
07336677000144,,,,,0
07338005000178,,,,,0
07347330000105,,,,,0
07351138000184,,,,,0
07364082000100,,,,,0
07364099000150,,,,,0
07364139000163,,,,,0
07364744000134,,,,,0
07364756000169,,,,,0
07364774000140,,,,,0
07364788000164,,,,,0
07371945000169,,,,,0
07376622000168,,,,,0
07376629000180,,,,,0
07376653000119,,,,,0
07376660000110,,,,,0
07376728000161,,,,,0
07377701000193,,,,,0
07377703000182,,,,,0
07381653000107,,,,,0
07381796000119,,,,,0
07382593000147,,,,,0
07400529000141,,,,,0
07400556000114,,,,,0
07400588000110,,,,,0
07400594000177,,,,,0
07400612000110,,,,,0
07400616000107,,,,,0
07400636000170,,,,,0
07406004000113,,,,,0
07408525000100,,,,,0
07420547000195,,,,,0
07420595000183,,,,,0
07420608000114,,,,,0
07442078000105,,,,,0
07455460000153,,,,,0
07455507000189,,,,,0
07455788000170,,,,,0
07455830000152,,,,,0
07456876000196,,,,,0
07470226000103,,,,,0
07470234000141,,,,,0
07470238000120,,,,,0
07470268000136,,,,,0
07471762000115,,,,,0
07488106000125,,,,,0
07490284000190,,,,,0
07495851000100,,,,,0
07504907000137,,,,,0
07512856000195,,,,,0
07521980000117,,,,,0
07522163000183,,,,,0
07524130000172,,,,,0
07535807000178,,,,,0
07535827000149,,,,,0
07535843000131,,,,,0
07539297000107,,,,,0
07539298000151,,,,,0
07541281000139,,,,,0
07552643000197,,,,,0
07583005000133,,,,,0
07586737000187,,,,,0
07586786000110,,,,,0
07593967000173,,,,,0
07593972000186,,,,,0
07593976000164,,,,,0
07643106000152,,,,,0
07643168000164,,,,,0
07644989000115,,,,,0
07645498000199,,,,,0
07647132000159,,,,,0
07647174000190,,,,,0
07647416000145,,,,,0
07647609000104,,,,,0
07647764000112,,,,,0
07647772000169,,,,,0
07648688000160,,,,,0
07652666000173,,,,,0
07657408000180,,,,,0
07657626000114,,,,,0
07657641000162,,,,,0
07657700000100,,,,,0
07658381000140,,,,,0
07658553000185,,,,,0
07658604000179,,,,,0
07658922000130,,,,,0
07660179000152,,,,,0
07661433000137,,,,,0
07661455000105,,,,,0
07661519000160,,,,,0
07661541000100,,,,,0
07663554000118,,,,,0
07663592000170,,,,,0
07663659000177,,,,,0
07663692000105,,,,,0
07663801000186,,,,,0
07664177000131,,,,,0
07665528000129,,,,,0
07667163000171,,,,,0
07667179000184,,,,,0
07667213000110,,,,,0
07667245000116,,,,,0
07667250000129,,,,,0
07667259000130,,,,,0
07667274000188,,,,,0
07667299000181,,,,,0
07667341000164,,,,,0
07667369000100,,,,,0
07667382000150,,,,,0
07667508000197,,,,,0
07667550000108,,,,,0
07667580000114,,,,,0
07667620000128,,,,,0
07670115000132,,,,,0
07670184000146,,,,,0
07670192000192,,,,,0
07672198000107,,,,,0
07672359000154,,,,,0
07672392000184,,,,,0
07686658000148,,,,,0
07686680000198,,,,,0
07707678000158,,,,,0
07707684000105,,,,,0
07707747000123,,,,,0
07722353000144,,,,,0
07725510000175,,,,,0
07725529000111,,,,,0
07725538000102,,,,,0
07727582000151,,,,,0
